,date,catch_volume,id_ves,predict_volume,lower_bond,upper_bond,anomalies
56,2022-03-11,230.23,819,205.43599999999998,61.95532357998903,348.91667642001096,0
57,2022-03-12,230.23,819,207.64974999999998,64.16907357998903,351.13042642001096,0
58,2022-03-13,221.629,819,211.698,68.21732357998906,355.17867642001096,0
59,2022-03-17,138.138,819,205.05675,61.57607357998904,348.53742642001095,0
60,2022-03-18,170.016,819,190.00325,46.52257357998906,333.48392642001096,0
61,2022-03-19,141.68,819,167.86575,24.38507357998904,311.34642642001097,0
62,2022-03-20,104.489,819,138.58075,-4.8999264200109565,282.06142642001095,0
63,2022-03-21,77.924,819,123.52725,-19.953426420010956,267.00792642001096,0
64,2022-03-22,49.588,819,93.42025000000001,-50.06042642001094,236.90092642001096,0
65,2022-03-23,299.29900000000004,819,132.82500000000002,-10.655676420010934,276.30567642001097,1
66,2022-03-24,70.84,819,124.41275000000002,-19.067926420010934,267.893426420011,0
67,2022-03-25,104.489,819,131.05400000000003,-12.42667642001092,274.534676420011,0
68,2022-03-26,148.764,819,155.848,12.367323579989062,299.328676420011,0
69,2022-03-27,232.001,819,139.0235,-4.4571764200109385,282.50417642001094,0
70,2022-03-28,198.352,819,170.9015,27.420823579989047,314.382176420011,0
71,2022-03-31,150.735,819,182.463,38.98232357998904,325.94367642001095,0
72,2022-04-01,181.752,819,190.70999999999998,47.22932357998903,334.19067642001096,0
73,2022-04-02,191.319,819,180.5395,37.05882357998905,324.02017642001096,0
74,2022-04-03,191.46,819,178.81650000000002,35.33582357998907,322.29717642001094,0
75,2022-04-04,170.796,819,183.83175,40.35107357998905,327.312426420011,0
76,2022-04-05,160.816,819,178.59775000000002,35.11707357998907,322.07842642001094,0
77,2022-04-07,53.529,819,144.15025,0.6695735799890485,287.63092642001095,0
78,2022-04-08,78.072,819,115.80324999999999,-27.67742642001096,259.28392642001097,0
79,2022-04-09,190.737,819,120.7885,-22.692176420010952,264.2691764200109,0
80,2022-04-10,195.621,819,129.48975,-13.990926420010965,272.97042642001094,0
81,2022-04-11,194.898,819,164.832,21.351323579989042,308.3126764200109,0
82,2022-04-12,197.331,819,194.64675,51.166073579989046,338.1274264200109,0
83,2022-04-13,200.487,819,197.08425,53.603573579989046,340.5649264200109,0
84,2022-04-14,318.474,819,227.7975,84.31682357998906,371.27817642001094,0
85,2022-04-17,25.83,819,185.5305,42.04982357998904,329.01117642001094,1
86,2022-04-18,146.817,819,172.902,29.421323579989036,316.38267642001097,0
87,2022-04-19,196.185,819,171.8265,28.34582357998906,315.30717642001093,0
88,2022-04-20,198.195,819,141.75675,-1.7239264200109403,285.23742642001093,0
89,2022-04-21,198.939,819,185.034,41.55332357998904,328.5146764200109,0
90,2022-04-22,199.14,819,198.11475,54.634073579989035,341.59542642001094,0
91,2022-04-23,110.073,819,176.58675,33.106073579989044,320.067426420011,0
92,2022-04-24,130.173,819,159.58125,16.10057357998906,303.061926420011,0
93,2022-04-25,231.18,819,167.6415,24.160823579989056,311.122176420011,0
94,2022-05-14,50.084,819,130.3775,-13.103176420010954,273.858176420011,0
95,2022-05-15,80.191,819,122.90700000000001,-20.57367642001094,266.38767642001096,0
96,2022-05-16,90.569,819,113.006,-30.47467642001095,256.48667642001095,0
97,2022-05-17,100.097,819,80.23525000000001,-63.24542642001094,223.71592642001096,0
98,2022-05-18,110.829,819,95.4215,-48.05917642001096,238.90217642001096,0
99,2022-05-19,150.287,819,112.94550000000001,-30.53517642001094,256.42617642001096,0
100,2022-05-20,96.236,819,114.36225,-29.118426420010948,257.84292642001094,0
101,2022-05-21,135.021,819,123.09325,-20.387426420010954,266.57392642001093,0
102,2022-05-22,77.251,819,114.69875000000002,-28.781926420010933,258.17942642001094,0
103,2022-05-23,110.227,819,104.68375,-38.79692642001095,248.16442642001095,0
104,2022-05-24,145.222,819,116.93025,-26.55042642001095,260.4109264200109,0
105,2022-05-25,97.157,819,107.46425,-36.016426420010944,250.94492642001097,0
106,2022-05-26,60.816,819,103.35549999999999,-40.12517642001096,246.83617642001093,0
0,2022-01-01,0.246,1376,,,,0
1,2022-01-02,3.503,1376,,,,0
2,2022-01-03,5.079,1376,,,,0
3,2022-03-14,22.464000000000002,1376,7.823,-13.749065662198056,29.395065662198057,0
4,2022-03-15,20.782,1376,12.957,-8.615065662198056,34.52906566219806,0
5,2022-03-16,18.439,1376,16.691000000000003,-4.881065662198054,38.26306566219806,0
6,2022-03-17,19.34,1376,20.25625,-1.3158156621980552,41.82831566219806,0
7,2022-03-18,25.526,1376,21.02175,-0.5503156621980558,42.593815662198054,0
8,2022-03-19,27.790999999999997,1376,22.774,1.2019343378019443,44.34606566219806,0
9,2022-03-20,20.551000000000002,1376,23.302,1.729934337801943,44.874065662198056,0
10,2022-03-21,14.644,1376,22.128,0.5559343378019435,43.70006566219806,0
11,2022-03-22,3.078,1376,16.516,-5.056065662198058,38.088065662198055,0
12,2022-03-23,21.945000000000004,1376,15.0545,-6.517565662198056,36.62656566219806,0
13,2022-03-24,17.272000000000002,1376,14.234750000000002,-7.337315662198055,35.80681566219806,0
14,2022-03-25,16.101,1376,14.599000000000002,-6.973065662198055,36.17106566219806,0
15,2022-03-26,11.052999999999999,1376,16.592750000000002,-4.979315662198054,38.16481566219806,0
16,2022-03-27,6.4559999999999995,1376,12.7205,-8.851565662198057,34.29256566219806,0
17,2022-03-28,4.479,1376,9.52225,-12.049815662198057,31.094315662198056,0
18,2022-03-31,33.608999999999995,1376,13.899249999999999,-7.672815662198058,35.47131566219805,0
19,2022-04-01,50.659,1376,23.80075,2.228684337801944,45.37281566219806,1
20,2022-04-02,29.998,1376,29.686249999999998,8.114184337801941,51.25831566219806,0
21,2022-04-03,41.846000000000004,1376,39.028,17.455934337801942,60.600065662198055,0
22,2022-04-04,30.689,1376,38.298,16.725934337801945,59.87006566219806,0
23,2022-04-05,18.244,1376,30.194250000000004,8.622184337801947,51.76631566219806,0
24,2022-04-06,1.705,1376,23.121000000000002,1.5489343378019456,44.69306566219806,0
25,2022-04-07,2.332,1376,13.2425,-8.329565662198057,34.814565662198056,0
26,2022-04-08,1.078,1376,5.8397499999999996,-15.732315662198058,27.411815662198055,0
27,2022-04-09,5.099,1376,2.5535,-19.018565662198057,24.125565662198056,0
28,2022-04-10,3.632,1376,3.03525,-18.536815662198055,24.607315662198058,0
29,2022-04-11,18.003,1376,6.953,-14.619065662198057,28.525065662198056,0
30,2022-04-12,17.331000000000003,1376,11.016250000000001,-10.555815662198055,32.588315662198056,0
31,2022-04-13,16.552,1376,13.8795,-7.6925656621980565,35.45156566219806,0
32,2022-04-14,21.377,1376,18.31575,-3.2563156621980553,39.88781566219806,0
33,2022-04-15,14.401,1376,17.41525,-4.156815662198056,38.98731566219806,0
34,2022-04-16,12.514000000000001,1376,16.211,-5.361065662198058,37.783065662198055,0
35,2022-04-18,2.141,1376,12.60825,-8.963815662198057,34.180315662198055,0
36,2022-04-19,2.688,1376,7.936,-13.636065662198057,29.508065662198057,0
37,2022-04-20,2.46,1376,4.95075,-16.621315662198057,26.522815662198056,0
38,2022-04-21,3.521,1376,2.7025,-18.869565662198056,24.274565662198057,0
39,2022-04-22,10.352,1376,4.75525,-16.816815662198056,26.327315662198057,0
40,2022-04-23,0.745,1376,4.269500000000001,-17.302565662198056,25.841565662198057,0
41,2022-04-25,22.13,1376,9.187000000000001,-12.385065662198055,30.759065662198058,0
42,2022-04-26,22.984,1376,14.05275,-7.519315662198057,35.62481566219806,0
43,2022-04-27,19.755,1376,16.4035,-5.168565662198056,37.97556566219806,0
44,2022-04-28,15.631,1376,20.125,-1.4470656621980567,41.69706566219806,0
45,2022-04-29,0.589,1376,14.739749999999999,-6.832315662198058,36.31181566219806,0
46,2022-04-30,1.026,1376,9.25025,-12.321815662198057,30.822315662198058,0
47,2022-05-01,0.736,1376,4.4955,-17.076565662198057,26.067565662198056,0
48,2022-05-02,1.6079999999999999,1376,0.9897499999999999,-20.582315662198056,22.561815662198057,0
49,2022-05-03,2.7649999999999997,1376,1.53375,-20.038315662198055,23.105815662198058,0
50,2022-05-04,4.227,1376,2.334,-19.238065662198057,23.906065662198056,0
51,2022-05-05,3.5540000000000003,1376,3.0385,-18.533565662198058,24.610565662198056,0
52,2022-05-06,1.472,1376,3.0045,-18.567565662198056,24.576565662198057,0
53,2022-05-07,2.649,1376,2.9755000000000003,-18.596565662198056,24.547565662198057,0
54,2022-05-09,7.743,1376,3.8545000000000003,-17.717565662198055,25.42656566219806,0
55,2022-05-10,21.929000000000002,1376,8.448250000000002,-13.123815662198055,30.02031566219806,0
56,2022-05-16,0.215,1376,8.134,-13.438065662198056,29.706065662198057,0
57,2022-05-17,0.615,1376,7.625500000000001,-13.946565662198056,29.19756566219806,0
58,2022-05-18,1.147,1376,5.976500000000001,-15.595565662198055,27.548565662198058,0
59,2022-05-19,2.5380000000000003,1376,1.1287500000000001,-20.443315662198057,22.700815662198057,0
60,2022-05-20,0.662,1376,1.2405000000000002,-20.331565662198056,22.812565662198057,0
61,2022-05-24,1.571,1376,1.4795,-20.092565662198055,23.05156566219806,0
0,2022-01-01,43.425,1397,,,,0
1,2022-01-02,80.149,1397,,,,0
2,2022-01-03,90.244,1397,,,,0
3,2022-01-04,87.557,1397,75.34375,-3.4314188983112643,154.11891889831128,0
4,2022-01-05,125.25,1397,95.8,17.024831101688733,174.57516889831126,0
5,2022-01-06,104.516,1397,101.89175,23.116581101688737,180.66691889831128,0
6,2022-01-07,151.742,1397,117.26625,38.491081101688735,196.04141889831126,0
7,2022-01-08,29.066,1397,102.64349999999999,23.868331101688725,181.41866889831124,0
8,2022-01-09,83.63,1397,92.23849999999999,13.463331101688723,171.01366889831127,0
9,2022-01-10,121.355,1397,96.44824999999999,17.673081101688723,175.22341889831125,0
10,2022-01-11,81.447,1397,78.8745,0.09933110168873327,157.64966889831126,0
11,2022-01-12,131.013,1397,104.36125000000001,25.586081101688748,183.13641889831126,0
12,2022-01-13,135.108,1397,117.23075000000001,38.45558110168875,196.00591889831128,0
13,2022-01-14,112.44,1397,115.00200000000001,36.226831101688745,193.7771688983113,0
14,2022-01-15,80.062,1397,114.65575000000001,35.88058110168875,193.4309188983113,0
15,2022-01-16,50.561,1397,94.54275,15.767581101688734,173.31791889831126,0
16,2022-01-17,87.459,1397,82.6305,3.8553311016887335,161.40566889831126,0
17,2022-01-18,97.989,1397,79.01775,0.24258110168874225,157.79291889831126,0
18,2022-01-19,80.41,1397,79.10475,0.32958110168873134,157.87991889831125,0
19,2022-01-20,109.167,1397,93.75625,14.98108110168873,172.53141889831124,0
20,2022-01-24,80.236,1397,91.9505,13.17533110168874,170.72566889831126,0
21,2022-01-25,108.78,1397,94.64824999999999,15.873081101688726,173.42341889831124,0
22,2022-01-26,58.654,1397,89.20925,10.434081101688733,167.98441889831128,0
23,2022-01-27,87.111,1397,83.69525,4.920081101688737,162.47041889831127,0
24,2022-01-28,80.497,1397,83.76050000000001,4.985331101688743,162.53566889831126,0
25,2022-01-29,113.305,1397,84.89175,6.1165811016887375,163.66691889831128,0
26,2022-01-30,100.6,1397,95.37825,16.60308110168873,174.15341889831126,0
27,2022-01-31,108.954,1397,100.839,22.063831101688734,179.61416889831128,0
28,2022-02-01,105.473,1397,107.083,28.307831101688734,185.85816889831125,0
29,2022-02-02,119.484,1397,108.62774999999999,29.852581101688727,187.40291889831127,0
30,2022-02-03,123.661,1397,114.393,35.617831101688736,193.16816889831125,0
31,2022-02-04,112.696,1397,115.32849999999999,36.55333110168873,194.10366889831124,0
32,2022-02-05,131.145,1397,121.7465,42.97133110168873,200.52166889831125,0
33,2022-02-06,116.786,1397,121.072,42.29683110168874,199.84716889831128,0
34,2022-02-07,123.39999999999999,1397,121.00675,42.23158110168873,199.78191889831126,0
35,2022-02-08,151.857,1397,130.79700000000003,52.02183110168876,209.5721688983113,0
36,2022-02-09,119.832,1397,127.96875,49.193581101688736,206.74391889831128,0
37,2022-02-10,123.052,1397,129.53525,50.760081101688726,208.31041889831124,0
38,2022-02-11,102.079,1397,124.20500000000001,45.42983110168875,202.98016889831126,0
39,2022-02-12,109.128,1397,113.52275,34.74758110168874,192.29791889831125,0
40,2022-02-13,91.11399999999999,1397,106.34325,27.568081101688733,185.11841889831126,0
41,2022-02-14,105.212,1397,101.88324999999999,23.108081101688725,180.65841889831125,0
42,2022-02-15,83.63,1397,97.27099999999999,18.495831101688722,176.04616889831124,0
43,2022-02-16,112.696,1397,98.163,19.387831101688732,176.93816889831126,0
44,2022-02-17,51.122,1397,88.16499999999999,9.389831101688728,166.94016889831124,0
45,2022-02-20,10.791,1397,64.55975000000001,-14.215418898311256,143.3349188983113,0
46,2022-02-21,101.905,1397,69.1285,-9.646668898311262,147.90366889831125,0
47,2022-02-22,72.926,1397,59.18599999999999,-19.58916889831127,137.96116889831126,0
48,2022-02-24,51.17,1397,59.198,-19.577168898311264,137.97316889831126,0
49,2022-02-25,116.003,1397,85.501,6.72583110168874,164.27616889831125,0
50,2022-02-26,123.139,1397,90.8095,12.034331101688736,169.58466889831126,0
51,2022-02-27,119.832,1397,102.536,23.760831101688737,181.31116889831128,0
52,2022-02-28,225.131,1397,146.02625,67.25108110168874,224.80141889831128,1
53,2022-03-01,14.707,1397,120.70225,41.92708110168874,199.47741889831127,1
54,2022-03-02,101.905,1397,115.39375,36.61858110168873,194.16891889831126,0
55,2022-03-03,102.079,1397,110.9555,32.180331101688736,189.73066889831125,0
